0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187
0.9528985619544984,0.9528985619544984,0.6539855003356932,0.4384058117866516,0.4094202816486359,0.4039855003356934,0.3641304373741149,0.30978259444236755,0.2681159377098083,0.2228260934352875,0.1829710155725479,0.14673912525176994,0.12137681245803833,0.12318840622901918,0.1105072498321533,0.10688405483961104,0.10688405483961104,0.09420289844274522,0.09601449221372604,0.08514492958784102,0.08152174204587936,0.07608695328235625,0.06521739065647125,0.05797101557254791,0.041666667908430086,0.038043476641178124,0.01992753706872464,0.014492753893136978,0.010869565419852734,0.0,0.005434782709926367,0.007246376946568489,0.01992753706872464,0.041666667908430086,0.056159421801567085,0.07971014827489856,0.114130437374115,0.14130434393882751,0.1721014529466629,0.18115942180156708,0.1902173906564712,0.19927535951137546,0.19746376574039454,0.20108695328235626,0.1938405781984329,0.204710140824318,0.20108695328235626,0.1938405781984329,0.19746376574039454,0.1920289844274521,0.19746376574039454,0.1938405781984329,0.1902173906564712,0.19565217196941373,0.1865942031145096,0.1902173906564712,0.1884057968854904,0.1865942031145096,0.19927535951137546,0.1920289844274521,0.1902173906564712,0.1938405781984329,0.1902173906564712,0.1938405781984329,0.1920289844274521,0.19746376574039454,0.19927535951137546,0.1938405781984329,0.19746376574039454,0.19746376574039454,0.19746376574039454,0.20108695328235626,0.19565217196941373,0.21195651590824127,0.2065217345952988,0.21195651590824127,0.2192029058933258,0.21014492213726044,0.22463768720626834,0.22463768720626834,0.22826087474823,0.2336956560611725,0.21739129722118372,0.21195651590824127,0.19746376574039454,0.19927535951137546,0.19746376574039454,0.19746376574039454,0.19927535951137546,0.20108695328235626,0.19565217196941373,0.204710140824318,0.2028985470533371,0.2065217345952988,0.21376810967922208,0.21014492213726044,0.3079710006713868,0.42753621935844416,0.5561594367027283,0.7409420013427735,0.903985500335693,1.0,0.9456521868705748,0.6521739363670349,0.4311594069004058,0.4384058117866516,0.4021739065647125,0.36231884360313416,0.31521740555763245,0.2771739065647125,0.2318840622901917,0.1920289844274521,0.1612318903207779,0.14130434393882751,0.13405796885490415,0.125,0.11956521868705745,0.114130437374115,0.11231884360313417,0.114130437374115,0.09782608598470688,0.09963767975568773,0.09057971090078352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9649681448936462,0.6464968323707581,0.7738853693008422,0.3662420511245728,0.18152865767478946,0.1624203771352768,0.14968152344226834,0.14649681746959686,0.14649681746959686,0.13694266974925992,0.12738853693008426,0.1178343966603279,0.1114649698138237,0.10509554296731947,0.09235668927431104,0.09235668927431104,0.08280254900455475,0.08280254900455475,0.06369426846504211,0.06050955504179,0.044585987925529466,0.041401274502277374,0.03503184765577316,0.031847134232521064,0.01910828053951264,0.009554140269756315,0.0063694268465042106,0.0063694268465042106,0.0,0.0031847134232521053,0.0031847134232521053,0.009554140269756315,0.009554140269756315,0.025477707386016842,0.03503184765577316,0.044585987925529466,0.06369426846504211,0.08280254900455475,0.09872611612081528,0.1146496832370758,0.13375796377658847,0.14649681746959686,0.1528662443161011,0.16560509800910947,0.15923567116260529,0.17515923082828516,0.1719745248556137,0.168789803981781,0.16560509800910947,0.17515923082828516,0.1719745248556137,0.15923567116260529,0.1624203771352768,0.1624203771352768,0.16560509800910947,0.15605095028877258,0.15923567116260529,0.15923567116260529,0.1528662443161011,0.1528662443161011,0.15605095028877258,0.168789803981781,0.15605095028877258,0.1624203771352768,0.15923567116260529,0.15605095028877258,0.1528662443161011,0.1433120965957642,0.15605095028877258,0.15923567116260529,0.14968152344226834,0.1719745248556137,0.1847133785486221,0.19745223224163053,0.20063693821430206,0.2197452187538147,0.22292993962764732,0.22292993962764732,0.19745223224163053,0.1878980845212936,0.1878980845212936,0.1910828053951264,0.17834395170211792,0.17834395170211792,0.17834395170211792,0.1878980845212936,0.1910828053951264,0.17834395170211792,0.17834395170211792,0.19745223224163053,0.19426751136779785,0.19745223224163053,0.19426751136779785,0.1878980845212936,0.20700636506080627,0.20700636506080627,0.21019108593463895,0.2929936349391937,0.3980891704559327,0.51592355966568,0.7197452187538147,0.9745222926139832,1.0,0.7579618096351622,0.9554139971733092,0.4426751732826233,0.24522292613983154,0.20063693821430206,0.21019108593463895,0.2038216590881348,0.1878980845212936,0.1910828053951264,0.1878980845212936,0.1878980845212936,0.168789803981781,0.168789803981781,0.1624203771352768,0.1624203771352768,0.1433120965957642,0.1528662443161011,0.13694266974925992,0.12738853693008426,0.12738853693008426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0.9775510430336,1.0,0.6081632375717164,0.3938775658607482,0.3693877458572388,0.3244898021221161,0.27551019191741943,0.2265306115150452,0.18571428954601288,0.1448979526758194,0.1142857149243355,0.08979591727256776,0.09387755393981934,0.07755102217197417,0.08163265138864517,0.055102039128541946,0.07551020383834839,0.06530611962080002,0.061224490404129035,0.05102040991187097,0.05306122452020645,0.04489795863628388,0.03265305981040001,0.03265305981040001,0.030612245202064518,0.014285714365541937,0.022448979318141937,0.008163264952600002,0.022448979318141937,0.018367346376180645,0.0346938781440258,0.055102039128541946,0.09183673560619354,0.12040816247463225,0.14897958934307098,0.16530612111091614,0.1795918345451355,0.16530612111091614,0.18367347121238708,0.1693877577781677,0.18163265287876126,0.1693877577781677,0.1795918345451355,0.1734693944454193,0.1755101978778839,0.1734693944454193,0.1734693944454193,0.15306122601032254,0.14897958934307098,0.12857143580913544,0.1367346942424774,0.22040815651416776,0.4040816426277161,0.5877550840377807,0.7979592084884644,0.7938775420188902,0.7020407915115356,0.4979591965675354,0.2775510251522064,0.0795918330550194,0.018367346376180645,0.0,0.06326530873775481,0.0714285746216774,0.08775509893894196,0.09183673560619354,0.08979591727256776,0.09795918315649033,0.10204081982374193,0.08367346972227098,0.10204081982374193,0.11020407825708388,0.13469387590885162,0.13061223924160004,0.1387755125761032,0.1367346942424774,0.140816330909729,0.1448979526758194,0.16530612111091614,0.1755101978778839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9438775777816769,0.9056122303009032,0.7066326737403869,0.23979592323303225,0.06377550959587096,0.1505102068185806,0.11479591578245164,0.04336734861135483,0.015306122601032257,0.04336734861135483,0.038265306502580636,0.04846938699483872,0.05102040991187097,0.056122448295354836,0.06632652878761293,0.061224490404129035,0.04336734861135483,0.0535714291036129,0.061224490404129035,0.056122448295354836,0.058673471212387085,0.07908163219690323,0.08673469722270966,0.0892857164144516,0.0841836705803871,0.10969387739896776,0.09438775479793547,0.09438775479793547,0.09693877398967744,0.11989796161651613,0.125,0.12755101919174192,0.11224489659070967,0.13265305757522586,0.12755101919174192,0.11479591578245164,0.11734694242477416,0.125,0.12244898080825806,0.10459183901548384,0.09183673560619354,0.10204081982374193,0.10204081982374193,0.09948979318141933,0.08673469722270966,0.10204081982374193,0.0714285746216774,0.06632652878761293,0.058673471212387085,0.07397959381341934,0.061224490404129035,0.06377550959587096,0.06632652878761293,0.08163265138864517,0.08163265138864517,0.0841836705803871,0.07397959381341934,0.10204081982374193,0.11734694242477416,0.125,0.1428571492433548,0.18877550959587094,0.21173469722270966,0.20918367803096768,0.2015306055545807,0.19897958636283875,0.18877550959587094,0.16326530277729032,0.12244898080825806,0.1071428582072258,0.09948979318141933,0.08673469722270966,0.06887754797935483,0.0841836705803871,0.10204081982374193,0.05102040991187097,0.0,0.02040816284716129,0.2933673560619354,0.6096938848495483,0.8852040767669677,1.0,0.9846938848495486,0.7193877696990967,0.25255101919174194,0.10969387739896776,0.1938775479793549,0.12244898080825806,0.058673471212387085,0.038265306502580636,0.06632652878761293,0.061224490404129035,0.07397959381341934,0.056122448295354836,0.0841836705803871,0.05102040991187097,0.058673471212387085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9453375935554502,0.8488745689392091,0.5080385804176331,0.23472668230533603,0.13183279335498807,0.12540192902088165,0.08038584887981415,0.08681672066450119,0.07073955237865448,0.0739549845457077,0.05466238036751747,0.06752411276102066,0.048231512308120734,0.028938906267285344,0.0,0.01607717014849186,0.01607717014849186,0.03536977618932724,0.02572347223758697,0.03536977618932724,0.041800644248723984,0.05466238036751747,0.048231512308120734,0.06430868059396744,0.06430868059396744,0.0739549845457077,0.08360128849744798,0.10932476073503496,0.09967845678329468,0.1350482255220413,0.12540192902088165,0.1511254012584686,0.1350482255220413,0.14147910475730896,0.14469453692436218,0.15434083342552185,0.1479099690914154,0.17041800916194916,0.14147910475730896,0.15755626559257507,0.1479099690914154,0.1607716977596283,0.1607716977596283,0.1639871448278427,0.1511254012584686,0.17363344132900238,0.1607716977596283,0.16720257699489596,0.17041800916194916,0.17363344132900238,0.17363344132900238,0.17684887349605566,0.15434083342552185,0.17363344132900238,0.15755626559257507,0.17041800916194916,0.15755626559257507,0.1639871448278427,0.1511254012584686,0.1607716977596283,0.1479099690914154,0.17363344132900238,0.1607716977596283,0.17363344132900238,0.1607716977596283,0.17363344132900238,0.17684887349605566,0.18327973783016205,0.1864951699972153,0.19292604923248288,0.17363344132900238,0.18006430566310885,0.17041800916194916,0.17684887349605566,0.1639871448278427,0.18006430566310885,0.16720257699489596,0.17041800916194916,0.2926045060157776,0.5659164190292358,0.8167202472686766,1.0,0.8810289502143859,0.5434083342552185,0.21221864223480225,0.1382636725902557,0.09324758499860764,0.09646302461624144,0.07073955237865448,0.06430868059396744,0.045016076415777206,0.05466238036751747,0.03858520835638047,0.041800644248723984,0.019292604178190238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9567567706108092,0.7459459304809569,0.4054054021835328,0.2918919026851654,0.3027026951313019,0.3081081211566925,0.2864864766597748,0.3189189136028289,0.29729729890823364,0.3243243098258972,0.3189189136028289,0.3405405282974243,0.3297297358512878,0.3837837874889373,0.3783783912658691,0.4216216206550599,0.4162162244319916,0.4324324429035187,0.4378378391265869,0.4918918907642365,0.4864864945411681,0.5405405163764953,0.5189189314842223,0.5567567348480223,0.5567567348480223,0.5729729533195496,0.562162160873413,0.5783783793449402,0.5243242979049683,0.5135135054588317,0.4702702760696411,0.4378378391265869,0.3891891837120057,0.3837837874889373,0.3513513505458832,0.3297297358512878,0.3027026951313019,0.2918919026851654,0.2378378361463547,0.26486486196517944,0.227027028799057,0.227027028799057,0.21081081032752996,0.20000000298023224,0.1783783733844757,0.18378378450870514,0.1459459513425827,0.1783783733844757,0.12972973287105558,0.1513513475656509,0.12432432174682614,0.16756756603717804,0.1189189180731773,0.1459459513425827,0.1135135143995285,0.1729729771614075,0.1351351290941238,0.20540539920330048,0.2216216176748276,0.2486486434936524,0.24324324727058405,0.21621622145175934,0.1783783733844757,0.18378378450870514,0.1351351290941238,0.12972973287105558,0.1135135143995285,0.1513513475656509,0.09189189225435256,0.1135135143995285,0.09729729592800143,0.1189189180731773,0.048648647964000716,0.054054055362939835,0.05945945903658866,0.08108107745647432,0.09729729592800143,0.1513513475656509,0.1351351290941238,0.18918919563293451,0.1783783733844757,0.19459459185600286,0.1729729771614075,0.23243242502212524,0.15675675868988034,0.09189189225435256,0.0,0.14054054021835327,0.2864864766597748,0.4432432353496552,0.9027026891708376,1.0,0.7027027010917664,0.4324324429035187,0.2864864766597748,0.3027026951313019,0.2864864766597748,0.2864864766597748,0.26486486196517944,0.2864864766597748,0.2540540397167206,0.3027026951313019,0.2810810804367065,0.3351351320743561,0.3567567467689514,0.3621621727943421,0.3351351320743561,0.3729729652404785,0.3675675690174103,0.4270270168781281,0.39459457993507385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.789137363433838,0.3833865821361542,0.10862620174884796,0.14696486294269562,0.11182108521461487,0.09904153645038603,0.0670926496386528,0.0766773149371147,0.051118209958076484,0.0670926496386528,0.0607028752565384,0.07028754055500032,0.04792332276701927,0.0670926496386528,0.0607028752565384,0.0670926496386528,0.0670926496386528,0.08306708931922913,0.0766773149371147,0.09904153645038603,0.09265175461769104,0.1182108595967293,0.11501597613096234,0.1405750811100006,0.14696486294269562,0.18530350923538208,0.194888174533844,0.2204472869634628,0.23003195226192474,0.2555910646915436,0.2619808316230774,0.2747603952884674,0.2619808316230774,0.2555910646915436,0.207667738199234,0.18530350923538208,0.1405750811100006,0.12140575051307675,0.0766773149371147,0.0670926496386528,0.04792332276701927,0.04472843557596207,0.03514377027750016,0.04153354465961456,0.025559104979038242,0.04153354465961456,0.028753994032740593,0.04472843557596207,0.03833865746855737,0.04472843557596207,0.03833865746855737,0.051118209958076484,0.04153354465961456,0.051118209958076484,0.03514377027750016,0.04153354465961456,0.025559104979038242,0.04472843557596207,0.028753994032740593,0.03194888308644295,0.01597444154322147,0.03194888308644295,0.019169328734278682,0.028753994032740593,0.01597444154322147,0.025559104979038242,0.0031948881223797802,0.019169328734278682,0.0,0.022364217787981037,0.0063897762447595605,0.01597444154322147,0.0031948881223797802,0.022364217787981037,0.009584664367139341,0.01597444154322147,0.012779552489519121,0.025559104979038242,0.009584664367139341,0.025559104979038242,0.012779552489519121,0.025559104979038242,0.0063897762447595605,0.025559104979038242,0.01597444154322147,0.022364217787981037,0.022364217787981037,0.025559104979038242,0.019169328734278682,0.028753994032740593,0.01597444154322147,0.025559104979038242,0.019169328734278682,0.03194888308644295,0.022364217787981037,0.04153354465961456,0.025559104979038242,0.03833865746855737,0.019169328734278682,0.04153354465961456,0.022364217787981037,0.03514377027750016,0.022364217787981037,0.03833865746855737,0.019169328734278682,0.03194888308644295,0.025559104979038242,0.03514377027750016,0.019169328734278682,0.0670926496386528,0.0607028752565384,0.0766773149371147,0.0607028752565384,0.0607028752565384,0.03833865746855737,0.04472843557596207,0.03833865746855737,0.04472843557596207,0.03833865746855737,0.051118209958076484,0.03833865746855737,0.0607028752565384,0.08306708931922913,0.15015974640846252,0.2779552638530731,0.5399361252784729,0.7859424948692321,0.9872204661369326,0.725239634513855,0.3674121499061584,0.1277955323457718,0.11182108521461487,0.06389776617288588,0.04153354465961456,0.028753994032740593,0.028753994032740593,0.0063897762447595605,0.022364217787981037,0.009584664367139341,0.022364217787981037,0.009584664367139341,0.019169328734278682,0.01597444154322147,0.03194888308644295,0.022364217787981037,0.04153354465961456,0.04153354465961456,0.0607028752565384,0.0670926496386528,0.09265175461769104,0.09584664553403854,0.1246006414294243,0.1277955323457718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8622754216194153,0.7634730339050292,0.33532935380935663,0.0,0.06886227428913116,0.08383233845233917,0.11377245187759401,0.16766467690467832,0.16766467690467832,0.14970059692859647,0.22155688703060156,0.2335329353809357,0.2305389195680618,0.14071856439113614,0.2125748544931412,0.3113772571086884,0.269461065530777,0.21856287121772766,0.2335329353809357,0.3383233547210693,0.3203592896461486,0.2125748544931412,0.3742514848709106,0.41916167736053467,0.2874251604080201,0.2395209521055221,0.3113772571086884,0.386227548122406,0.3203592896461486,0.3053892254829407,0.326347291469574,0.341317355632782,0.3502993881702423,0.3682634830474854,0.3652694523334503,0.33532935380935663,0.2904191613197326,0.24251496791839602,0.26047903299331665,0.2964071929454804,0.3233532905578613,0.21556885540485385,0.2664670646190644,0.2664670646190644,0.27544909715652466,0.26047903299331665,0.2395209521055221,0.2245509028434753,0.2514970004558563,0.2664670646190644,0.2994011938571929,0.31736525893211365,0.3113772571086884,0.3083832263946533,0.329341322183609,0.3323353230953217,0.3203592896461486,0.314371258020401,0.3622754514217377,0.3203592896461486,0.22754490375518802,0.2664670646190644,0.2664670646190644,0.2784431278705597,0.326347291469574,0.3053892254829407,0.30239519476890564,0.3383233547210693,0.4640718698501587,0.6467065811157225,0.832335352897644,1.0,0.901197612285614,0.4520958065986633,0.1347305327653885,0.14371258020401004,0.25748503208160395,0.28143712878227234,0.314371258020401,0.25449103116989136,0.269461065530777,0.30239519476890564,0.3473053872585297,0.3922155797481536,0.272455096244812,0.27544909715652466,0.3203592896461486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.9212598204612734,0.751968502998352,0.5787401795387268,0.3897637724876404,0.2874015867710113,0.2677165269851685,0.27559053897857666,0.27559053897857666,0.25196850299835205,0.2637795209884643,0.29133859276771545,0.30708661675453186,0.2874015867710113,0.28346458077430725,0.30708661675453186,0.3425196707248688,0.3149606287479401,0.3031496107578277,0.3622047305107117,0.3385826647281647,0.3307086527347565,0.3543307185173034,0.36614173650741577,0.3464567065238953,0.3267716467380524,0.3543307185173034,0.35039371252059937,0.36614173650741577,0.3543307185173034,0.3582677245140076,0.3858267664909362,0.3425196707248688,0.311023622751236,0.33464565873146057,0.35039371252059937,0.3267716467380524,0.29133859276771545,0.27559053897857666,0.2795275449752808,0.25196850299835205,0.2086614221334457,0.20472441613674164,0.21653543412685394,0.1929133832454681,0.1968503892421722,0.1929133832454681,0.1968503892421722,0.17322835326194766,0.15354330837726593,0.17322835326194766,0.1614173203706741,0.14960630238056186,0.11811023950576785,0.12598425149917605,0.13385826349258426,0.12992125749588015,0.07874015718698503,0.05905511975288391,0.0984251946210861,0.11023622006177902,0.07086614519357681,0.05905511975288391,0.07874015718698503,0.05511811003088951,0.09055118262767793,0.0826771631836891,0.039370078593492515,0.05905511975288391,0.05905511975288391,0.06692913174629211,0.09055118262767793,0.07086614519357681,0.03149606287479401,0.04724409431219101,0.06299212574958801,0.04724409431219101,0.05511811003088951,0.05905511975288391,0.06692913174629211,0.06692913174629211,0.06299212574958801,0.05118110403418541,0.039370078593492515,0.04724409431219101,0.03149606287479401,0.05905511975288391,0.06299212574958801,0.043307088315486915,0.035433072596788406,0.043307088315486915,0.05905511975288391,0.023622047156095505,0.02755905501544476,0.03149606287479401,0.039370078593492515,0.05118110403418541,0.023622047156095505,0.05905511975288391,0.0826771631836891,0.07874015718698503,0.05905511975288391,0.05118110403418541,0.07086614519357681,0.07874015718698503,0.04724409431219101,0.03149606287479401,0.07086614519357681,0.039370078593492515,0.0,0.02755905501544476,0.07874015718698503,0.05905511975288391,0.05905511975288391,0.12598425149917605,0.3622047305107117,0.6377952694892883,0.7677165269851683,0.8425197005271908,0.791338562965393,0.5944882035255432,0.4015747904777527,0.2440944910049438,0.16535432636737826,0.13385826349258426,0.12598425149917605,0.1220472455024719,0.15354330837726593,0.14960630238056186,0.14173229038715365,0.12598425149917605,0.14173229038715365,0.16535432636737826,0.16535432636737826,0.18503937125206,0.1968503892421722,0.18897637724876404,0.18503937125206,0.18897637724876404,0.1968503892421722,0.18110236525535586,0.18897637724876404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.8794326186180114,0.5390070676803589,0.2340425550937652,0.1560283750295639,0.12411347776651382,0.11347517371177672,0.11347517371177672,0.09929078072309494,0.10283687710762024,0.09929078072309494,0.08865248411893842,0.07446808367967606,0.06737588346004486,0.06737588346004486,0.060283686965703964,0.03546099364757538,0.039007093757390976,0.03546099364757538,0.03546099364757538,0.021276595070958138,0.03191489353775979,0.03546099364757538,0.024822695180773728,0.039007093757390976,0.03546099364757538,0.05673758685588836,0.07446808367967606,0.10283687710762024,0.11347517371177672,0.131205677986145,0.1382978707551956,0.15248227119445798,0.1631205677986145,0.1702127605676651,0.1702127605676651,0.17730496823787684,0.16666667163372034,0.1489361673593521,0.131205677986145,0.131205677986145,0.1453900635242462,0.1595744639635086,0.1560283750295639,0.15248227119445798,0.16666667163372034,0.173758864402771,0.18794326484203336,0.19148936867713928,0.1808510571718216,0.18794326484203336,0.1843971610069275,0.1808510571718216,0.173758864402771,0.1843971610069275,0.16666667163372034,0.1702127605676651,0.1631205677986145,0.15248227119445798,0.1453900635242462,0.15248227119445798,0.1453900635242462,0.1595744639635086,0.173758864402771,0.1808510571718216,0.1702127605676651,0.1808510571718216,0.17730496823787684,0.173758864402771,0.1631205677986145,0.1631205677986145,0.1631205677986145,0.1631205677986145,0.1453900635242462,0.15248227119445798,0.1560283750295639,0.1595744639635086,0.1560283750295639,0.1489361673593521,0.15248227119445798,0.15248227119445798,0.1595744639635086,0.1631205677986145,0.17730496823787684,0.1702127605676651,0.2588652372360229,0.5177304744720458,0.758865237236023,0.9361702203750608,0.8333333134651185,0.5177304744720458,0.19503545761108398,0.10992907732725143,0.08865248411893842,0.06382978707551958,0.05319149047136306,0.05319149047136306,0.04964539036154747,0.04255319014191628,0.03546099364757538,0.024822695180773728,0.007092198356986045,0.01418439671397209,0.01418439671397209,0.028368793427944187,0.01773049682378769,0.024822695180773728,0.021276595070958138,0.010638297535479069,0.0,0.010638297535479069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
